SaleID	Date	StoreID	CustomerID	EmployeeID	ProductID	Quantity	Discount	SalesAmount	Profit
SA01421	2/04/2025	S02	C0092	E118	P046	3	10	1442.91	485.91
SA01422	20/09/2025	S08	C0072	E032	P073	3	15	53.19	11.19
SA01423	10/02/2025	S06	C0147	E103	P094	5	15	2242.43	577.43
SA01424	13/05/2025	S08	C0188	E132	P079	4	20	1076.8	368.8
SA01425	18/01/2026	S02	C0212	E130	P089	5	10	3101	1341
SA01426	13/02/2025	S10	C0030	E063	P047	4	10	1443.92	479.92
SA01427	8/06/2025	S02	C0149	E097	P041	5	0	1969.4	814.4
SA01428	13/02/2026	S02	C0115	E100	P044	2	20	47.82	-0.18
SA01429	24/12/2025	S08	C0240	E137	P059	4	0	1972.6	628.6
SA01430	29/03/2025	S03	C0056	E102	P058	4	0	1544.92	300.92
SA01431	16/02/2026	S06	C0034	E082	P087	4	5	698.59	190.59
SA01432	13/05/2026	S04	C0244	E030	P022	3	20	1074.6	354.6
SA01433	9/02/2025	S09	C0080	E121	P089	3	15	1757.23	701.23
SA01434	24/11/2025	S10	C0017	E098	P001	2	5	425.32	137.32
SA01435	17/03/2026	S08	C0110	E014	P002	1	10	383.82	130.82
SA01436	10/03/2026	S05	C0130	E046	P098	2	0	449.12	161.12
SA01437	12/03/2025	S05	C0208	E021	P054	1	5	433.53	204.53
SA01438	6/03/2026	S09	C0110	E067	P071	3	15	1951.18	535.18
SA01439	5/04/2025	S07	C0176	E077	P009	2	0	1338.86	360.86
SA01440	24/12/2025	S07	C0247	E122	P093	2	5	270.52	120.52
SA01441	24/03/2026	S06	C0200	E003	P016	5	5	191.28	61.28
SA01442	23/07/2025	S02	C0075	E083	P092	5	20	2300.72	185.72
SA01443	4/06/2025	S08	C0076	E128	P093	3	0	427.14	202.14
SA01444	21/02/2026	S05	C0267	E001	P042	3	0	1146.6	225.6
SA01445	6/04/2026	S11	C0050	E010	P059	4	5	1873.97	529.97
SA01446	7/03/2026	S09	C0086	E097	P035	2	5	767.2	253.2
SA01447	3/08/2025	S04	C0008	E095	P096	2	10	1271.47	395.47
SA01448	6/11/2025	S05	C0258	E032	P053	3	0	343.53	64.53
SA01449	28/02/2026	S07	C0181	E091	P098	4	15	763.5	187.5
SA01450	20/06/2026	S06	C0059	E046	P096	5	15	3002.07	812.07
SA01451	18/01/2026	S03	C0084	E139	P053	4	15	389.33	17.33
SA01452	19/10/2025	S11	C0224	E073	P086	4	15	2152.23	528.23
SA01453	31/03/2025	S02	C0046	E005	P013	5	0	2441.65	1056.65
SA01454	17/04/2025	S08	C0279	E026	P028	5	15	1805.44	160.44
SA01455	3/02/2025	S11	C0149	E108	P055	4	20	1469.09	381.09
SA01456	11/04/2026	S09	C0196	E030	P072	2	5	1017.41	321.41
SA01457	8/05/2025	S06	C0238	E106	P063	2	15	376.4	26.4
SA01458	19/01/2026	S04	C0260	E073	P065	4	0	3449.68	1449.68
SA01459	11/11/2025	S07	C0124	E002	P002	3	10	1151.47	392.47
SA01460	16/01/2025	S01	C0079	E096	P044	4	0	119.56	23.56
SA01461	22/11/2025	S06	C0088	E147	P026	5	20	2272.16	342.16
SA01462	5/02/2026	S04	C0202	E014	P037	4	5	3461.42	1549.42
SA01463	12/05/2025	S11	C0200	E045	P069	5	15	2330.02	225.02
SA01464	14/06/2026	S03	C0224	E060	P062	4	10	3451.28	1459.28
SA01465	1/06/2026	S02	C0201	E067	P025	1	5	327.54	54.54
SA01466	27/11/2025	S04	C0048	E024	P050	5	5	1886.08	646.08
SA01467	12/01/2025	S11	C0079	E008	P093	1	15	121.02	46.02
SA01468	22/03/2025	S10	C0196	E007	P100	5	20	3771.96	1326.96
SA01469	2/01/2026	S03	C0123	E057	P041	2	15	669.6	207.6
SA01470	9/09/2025	S07	C0134	E014	P026	3	5	1618.91	460.91
SA01471	28/05/2025	S11	C0012	E149	P075	3	0	426.81	117.81
SA01472	16/04/2026	S10	C0063	E028	P075	1	0	142.27	39.27
SA01473	26/09/2025	S03	C0048	E020	P065	2	10	1552.36	552.36
SA01474	1/08/2025	S07	C0052	E126	P091	4	10	1529.86	481.86
SA01475	17/03/2025	S08	C0040	E054	P019	1	15	535.55	167.55
SA01476	18/11/2025	S11	C0231	E042	P013	4	15	1660.32	552.32
SA01477	11/01/2025	S03	C0017	E031	P024	2	10	359.57	101.57
SA01478	11/05/2026	S10	C0280	E002	P074	3	10	1817.99	344.99
SA01479	18/09/2025	S02	C0099	E008	P040	2	20	203.6	39.6
SA01480	15/06/2026	S09	C0079	E056	P045	5	0	377.45	157.45
SA01481	11/08/2025	S01	C0168	E036	P033	3	0	1241.64	302.64
SA01482	10/05/2025	S05	C0141	E124	P057	2	0	778.78	350.78
SA01483	23/12/2025	S09	C0151	E120	P051	2	0	602.92	132.92
SA01484	9/06/2026	S07	C0099	E065	P081	4	15	402.32	50.32
SA01485	15/10/2025	S07	C0053	E150	P037	2	5	1730.71	774.71
SA01486	19/06/2025	S04	C0250	E111	P092	5	10	2588.31	473.31
SA01487	6/10/2025	S06	C0056	E099	P073	4	15	70.92	14.92
SA01488	28/12/2025	S06	C0033	E116	P046	4	5	2030.76	754.76
SA01489	8/06/2026	S05	C0210	E076	P004	2	0	186	60
SA01490	27/12/2025	S07	C0016	E030	P077	5	20	1918.44	598.44
SA01491	16/03/2026	S03	C0184	E063	P099	2	10	268.54	108.54
SA01492	16/01/2026	S06	C0075	E081	P057	1	5	369.92	155.92
SA01493	23/11/2025	S01	C0169	E055	P010	1	0	556.15	160.15
SA01494	26/11/2025	S04	C0034	E099	P047	4	20	1283.49	319.49
SA01495	6/08/2025	S09	C0112	E027	P019	3	20	1512.14	408.14
SA01496	18/03/2025	S10	C0216	E112	P026	5	10	2556.18	626.18
SA01497	22/07/2025	S04	C0026	E127	P065	3	10	2328.53	828.53
SA01498	9/10/2025	S07	C0062	E032	P021	4	0	677.52	309.52
SA01499	1/12/2025	S10	C0197	E061	P071	4	5	2907.65	1019.65
SA01500	19/10/2025	S01	C0003	E119	P048	5	0	2853.95	538.95
SA01501	17/02/2026	S01	C0274	E136	P006	3	5	1173.83	411.83
SA01502	17/01/2025	S02	C0241	E025	P084	1	10	299.3	108.3
SA01503	9/10/2025	S06	C0178	E103	P030	4	10	1180.33	444.33
SA01504	17/11/2025	S08	C0025	E101	P001	1	20	179.08	35.08
SA01505	21/05/2026	S11	C0063	E096	P073	3	15	53.19	11.19
SA01506	30/01/2025	S04	C0025	E003	P016	5	0	201.35	71.35
SA01507	27/11/2025	S07	C0116	E044	P076	2	0	211.98	43.98
SA01508	13/01/2026	S09	C0003	E014	P059	1	5	468.49	132.49
SA01509	24/04/2025	S01	C0156	E020	P069	3	0	1644.72	381.72
SA01510	24/01/2026	S05	C0088	E036	P042	3	10	1031.94	110.94
SA01511	3/05/2025	S03	C0164	E038	P003	5	15	839.93	119.93
SA01512	3/04/2026	S11	C0063	E134	P003	5	15	839.93	119.93
SA01513	5/05/2026	S11	C0251	E072	P095	5	5	2664.08	1224.08
SA01514	20/08/2025	S02	C0136	E076	P025	3	15	879.19	60.19
SA01515	6/09/2025	S11	C0106	E020	P079	1	10	302.85	125.85
SA01516	3/03/2025	S04	C0007	E056	P098	1	15	190.88	46.88
SA01517	12/07/2025	S08	C0054	E088	P070	4	15	2855.49	1139.49
SA01518	25/06/2026	S09	C0161	E080	P043	2	20	97.33	13.33
SA01519	1/06/2026	S02	C0067	E057	P021	4	5	643.64	275.64
SA01520	9/04/2026	S10	C0263	E052	P083	3	15	1478.36	356.36
SA01521	12/03/2025	S05	C0217	E043	P045	4	5	286.86	110.86
SA01522	15/04/2025	S03	C0237	E028	P088	3	20	2093.76	692.76
SA01523	17/01/2025	S08	C0096	E069	P015	1	5	59.11	18.11
SA01524	9/04/2026	S06	C0136	E031	P085	1	15	332.97	100.97
SA01525	29/12/2025	S07	C0109	E039	P054	5	0	2281.75	1136.75
SA01526	18/03/2026	S09	C0171	E014	P066	4	20	854.88	34.88
SA01527	14/01/2026	S02	C0026	E098	P040	4	10	458.1	130.1
SA01528	29/10/2025	S04	C0207	E046	P027	4	5	2043.68	431.68
SA01529	21/05/2026	S09	C0222	E028	P045	5	10	339.7	119.7
SA01530	24/04/2025	S04	C0059	E014	P081	1	5	112.41	24.41
SA01531	30/09/2025	S04	C0034	E137	P039	1	20	706.9	259.9
SA01532	20/08/2025	S10	C0208	E101	P038	1	10	590.8	260.8
SA01533	14/08/2025	S05	C0254	E053	P059	4	0	1972.6	628.6
SA01534	22/12/2025	S11	C0148	E074	P030	2	5	622.95	254.95
SA01535	9/07/2025	S09	C0245	E079	P040	1	0	127.25	45.25
SA01536	19/11/2025	S11	C0036	E043	P095	2	5	1065.63	489.63
SA01537	12/04/2026	S03	C0007	E122	P049	2	10	821.7	145.7
SA01538	22/01/2025	S03	C0136	E020	P023	4	10	278.89	78.89
SA01539	27/12/2025	S08	C0001	E126	P025	2	0	689.56	143.56
SA01540	23/04/2025	S01	C0009	E146	P070	2	15	1427.74	569.74
SA01541	22/06/2026	S09	C0086	E038	P048	3	5	1626.75	237.75
SA01542	8/11/2025	S06	C0232	E126	P051	1	0	301.46	66.46
SA01543	21/09/2025	S11	C0250	E065	P048	3	20	1369.9	-19.1
SA01544	14/01/2025	S06	C0155	E086	P062	3	15	2444.66	950.66
SA01545	11/05/2026	S02	C0139	E133	P088	5	20	3489.6	1154.6
SA01546	25/02/2026	S04	C0073	E092	P058	1	5	366.92	55.92
SA01547	8/09/2025	S10	C0221	E093	P009	4	0	2677.72	721.72
SA01548	18/07/2025	S07	C0056	E071	P021	2	0	338.76	154.76
SA01549	24/06/2026	S03	C0136	E090	P053	5	15	486.67	21.67
SA01550	4/03/2026	S05	C0159	E049	P026	3	15	1448.5	290.5
SA01551	17/06/2026	S06	C0063	E111	P083	1	20	463.8	89.8
SA01552	22/12/2025	S05	C0057	E003	P049	4	20	1460.8	108.8
SA01553	23/04/2026	S11	C0077	E134	P093	4	5	541.04	241.04
SA01554	16/06/2025	S05	C0250	E074	P015	3	20	149.33	26.33
SA01555	16/01/2025	S08	C0021	E056	P058	1	10	347.61	36.61
SA01556	7/05/2025	S01	C0251	E079	P079	3	20	807.6	276.6
SA01557	27/12/2025	S11	C0001	E013	P008	1	15	33.83	0.83
SA01558	25/12/2025	S05	C0258	E144	P046	3	5	1523.07	566.07
SA01559	5/10/2025	S03	C0101	E111	P093	2	0	284.76	134.76
SA01560	25/10/2025	S04	C0017	E122	P035	5	0	2018.95	733.95
SA01561	31/01/2026	S07	C0205	E026	P078	3	5	2111.56	740.56
SA01562	15/11/2025	S03	C0224	E083	P075	3	10	384.13	75.13
SA01563	24/07/2025	S05	C0070	E107	P022	5	5	2126.81	926.81
SA01564	5/11/2025	S05	C0044	E077	P035	5	5	1918	633
SA01565	7/07/2025	S07	C0224	E025	P043	5	15	258.53	48.53
SA01566	29/03/2026	S06	C0258	E092	P039	2	20	1413.79	519.79
SA01567	14/03/2026	S08	C0216	E106	P088	4	10	3140.64	1272.64
SA01568	28/01/2025	S07	C0046	E036	P011	4	0	318.44	54.44
SA01569	6/09/2025	S10	C0263	E096	P017	5	10	2703.82	323.82
SA01570	28/10/2025	S01	C0202	E033	P044	2	20	47.82	-0.18
SA01571	19/04/2026	S09	C0236	E014	P037	4	0	3643.6	1731.6
SA01572	4/10/2025	S11	C0055	E086	P014	1	0	543.2	252.2
SA01573	25/10/2025	S10	C0247	E085	P017	5	0	3004.25	624.25
SA01574	8/06/2026	S01	C0105	E133	P005	1	0	261.39	111.39
SA01575	23/05/2026	S03	C0115	E040	P073	2	20	33.38	5.38
SA01576	7/01/2025	S08	C0103	E030	P048	3	10	1541.13	152.13
SA01577	6/06/2025	S10	C0062	E134	P059	1	0	493.15	157.15
SA01578	29/07/2025	S02	C0243	E007	P062	1	5	910.76	412.76
SA01579	5/02/2026	S01	C0063	E077	P092	5	15	2444.51	329.51
SA01580	8/07/2025	S04	C0280	E067	P045	4	15	256.67	80.67
SA01581	7/05/2025	S07	C0075	E006	P006	5	15	1750.45	480.45
SA01582	4/09/2025	S03	C0262	E140	P003	2	5	375.5	87.5
SA01583	7/05/2026	S05	C0149	E026	P048	2	15	970.34	44.34
SA01584	12/01/2026	S11	C0141	E101	P096	5	15	3002.07	812.07
SA01585	21/04/2026	S07	C0218	E038	P073	4	0	83.44	27.44
SA01586	14/04/2026	S02	C0200	E003	P077	1	10	431.65	167.65
SA01587	4/02/2025	S11	C0228	E011	P046	5	10	2404.84	809.84
SA01588	25/04/2026	S08	C0142	E003	P040	3	5	362.66	116.66
SA01589	28/05/2026	S09	C0108	E090	P078	2	10	1333.62	419.62
SA01590	10/06/2026	S02	C0090	E039	P014	5	15	2308.6	853.6
SA01591	14/12/2025	S08	C0072	E072	P028	3	20	1019.54	32.54
SA01592	11/03/2025	S11	C0248	E097	P033	3	15	1055.39	116.39
SA01593	4/07/2025	S10	C0260	E135	P013	4	20	1562.66	454.66
SA01594	28/11/2025	S10	C0179	E150	P031	3	5	1585.34	319.34
SA01595	11/03/2025	S01	C0016	E041	P017	5	15	2553.61	173.61
SA01596	19/04/2025	S08	C0244	E083	P067	2	0	1229.74	259.74
SA01597	18/04/2025	S03	C0197	E108	P003	2	5	375.5	87.5
SA01598	14/09/2025	S02	C0020	E019	P009	1	0	669.43	180.43
SA01599	31/01/2025	S03	C0165	E028	P042	4	10	1375.92	147.92
SA01600	17/05/2025	S11	C0103	E051	P035	4	15	1372.89	344.89
SA01601	25/03/2026	S11	C0147	E058	P063	3	15	564.6	39.6
SA01602	21/03/2026	S09	C0099	E023	P044	2	5	56.79	8.79
SA01603	9/04/2025	S04	C0018	E036	P085	5	0	1958.65	798.65
SA01604	22/02/2026	S10	C0280	E019	P036	1	10	589.91	195.91
SA01605	25/06/2026	S08	C0098	E054	P016	3	5	114.77	36.77
SA01606	28/05/2026	S06	C0183	E144	P039	5	15	3755.38	1520.38
SA01607	26/03/2026	S07	C0193	E019	P079	2	0	673	319
SA01608	11/05/2025	S09	C0153	E026	P030	5	0	1639.35	719.35
SA01609	25/08/2025	S01	C0277	E085	P032	1	15	94.33	15.33
SA01610	24/10/2025	S05	C0200	E092	P009	1	5	635.96	146.96
SA01611	22/10/2025	S02	C0274	E148	P003	1	5	187.75	43.75
SA01612	28/05/2026	S05	C0205	E015	P090	2	20	700.08	218.08
SA01613	28/04/2026	S05	C0016	E009	P075	5	0	711.35	196.35
SA01614	25/09/2025	S04	C0172	E016	P017	3	15	1532.17	104.17
SA01615	4/12/2025	S11	C0032	E061	P095	2	5	1065.63	489.63
SA01616	6/02/2025	S06	C0037	E107	P059	4	0	1972.6	628.6
SA01617	24/03/2025	S09	C0246	E034	P028	5	20	1699.24	54.24
SA01618	17/04/2025	S01	C0255	E130	P023	3	0	232.41	82.41
SA01619	18/03/2026	S08	C0156	E059	P053	2	10	206.12	20.12
SA01620	27/01/2025	S04	C0274	E098	P072	1	0	535.48	187.48
SA01621	9/05/2026	S01	C0199	E097	P041	1	20	315.1	84.1
SA01622	14/03/2026	S09	C0071	E030	P064	2	15	253.08	99.08
SA01623	12/01/2026	S06	C0100	E088	P040	4	0	509	181
SA01624	1/09/2025	S04	C0048	E003	P001	4	0	895.4	319.4
SA01625	16/02/2025	S01	C0128	E015	P047	2	15	681.85	199.85
SA01626	10/05/2025	S08	C0093	E073	P035	1	0	403.79	146.79
SA01627	25/12/2025	S10	C0126	E075	P092	1	10	517.66	94.66
SA01628	12/02/2026	S08	C0063	E020	P076	2	20	169.58	1.58
SA01629	30/07/2025	S08	C0183	E057	P056	1	10	339.48	144.48
SA01630	11/01/2026	S09	C0150	E063	P009	4	10	2409.95	453.95
SA01631	23/11/2025	S09	C0258	E027	P044	5	10	134.5	14.5
SA01632	25/02/2026	S10	C0249	E072	P044	1	10	26.9	2.9
SA01633	21/05/2025	S09	C0119	E079	P034	1	5	54.81	11.81
SA01634	6/05/2025	S06	C0073	E010	P084	5	5	1579.61	624.61
SA01635	10/04/2026	S02	C0011	E128	P060	2	15	148.34	42.34
SA01636	12/10/2025	S10	C0197	E077	P067	1	10	553.38	68.38
SA01637	13/10/2025	S10	C0197	E127	P061	1	0	210.24	60.24
SA01638	29/01/2026	S08	C0023	E058	P005	1	15	222.18	72.18
SA01639	8/07/2025	S11	C0221	E137	P025	2	15	586.13	40.13
SA01640	2/02/2025	S09	C0179	E007	P034	1	10	51.92	8.92
SA01641	26/09/2025	S10	C0111	E008	P073	5	10	93.87	23.87
SA01642	21/03/2026	S07	C0030	E028	P046	3	20	1282.58	325.58
SA01643	22/10/2025	S09	C0238	E109	P059	5	15	2095.89	415.89
SA01644	16/06/2026	S05	C0084	E098	P018	5	20	1845.92	350.92
SA01645	16/05/2025	S01	C0144	E071	P075	4	5	540.63	128.63
SA01646	30/10/2025	S06	C0203	E010	P032	1	5	105.43	26.43
SA01647	6/01/2026	S05	C0129	E004	P017	5	10	2703.82	323.82
SA01648	25/11/2025	S05	C0092	E114	P009	1	10	602.49	113.49
SA01649	27/03/2026	S01	C0239	E010	P009	4	0	2677.72	721.72
SA01650	12/08/2025	S07	C0030	E149	P081	3	15	301.74	37.74
SA01651	18/11/2025	S02	C0226	E047	P030	1	10	295.08	111.08
SA01652	23/09/2025	S08	C0066	E059	P012	3	10	814.4	139.4
SA01653	20/02/2025	S04	C0059	E010	P097	2	5	361.13	61.13
SA01654	27/03/2026	S10	C0163	E011	P051	2	20	482.34	12.34
SA01655	4/03/2025	S05	C0132	E005	P011	5	5	378.15	48.15
SA01656	15/02/2025	S10	C0121	E090	P060	3	20	209.42	50.42
SA01657	4/06/2026	S08	C0058	E131	P005	1	0	261.39	111.39
SA01658	28/07/2025	S06	C0191	E107	P074	1	5	639.66	148.66
SA01659	17/10/2025	S03	C0013	E084	P014	1	15	461.72	170.72
SA01660	10/12/2025	S07	C0192	E121	P024	5	10	898.92	253.92
SA01661	1/02/2025	S03	C0189	E012	P075	3	20	341.45	32.45
SA01662	27/01/2025	S02	C0109	E081	P061	3	5	599.18	149.18
SA01663	19/12/2025	S04	C0194	E150	P033	5	20	1655.52	90.52
SA01664	26/01/2026	S11	C0041	E020	P030	1	5	311.48	127.48
SA01665	31/05/2026	S10	C0215	E138	P037	2	20	1457.44	501.44
SA01666	22/02/2025	S10	C0242	E135	P076	1	20	84.79	0.79
SA01667	21/11/2025	S05	C0100	E148	P009	5	15	2845.08	400.08
SA01668	3/12/2025	S04	C0186	E060	P080	3	5	344.28	128.28
SA01669	29/04/2025	S04	C0228	E105	P048	4	10	2054.84	202.84
SA01670	27/12/2025	S09	C0259	E020	P095	3	0	1682.58	818.58
SA01671	24/08/2025	S08	C0215	E059	P063	3	15	564.6	39.6
SA01672	8/09/2025	S07	C0071	E067	P050	5	5	1886.08	646.08
SA01673	18/11/2025	S02	C0042	E105	P098	3	10	606.31	174.31
SA01674	1/06/2025	S10	C0254	E051	P021	4	20	542.02	174.02
SA01675	16/01/2025	S03	C0062	E108	P020	2	15	163.22	37.22
SA01676	27/04/2026	S02	C0065	E009	P067	3	20	1475.69	20.69
SA01677	20/06/2025	S02	C0068	E132	P072	4	0	2141.92	749.92
SA01678	9/03/2026	S06	C0066	E103	P060	5	15	370.86	105.86
SA01679	28/10/2025	S02	C0173	E087	P064	5	5	707.13	322.13
SA01680	21/04/2025	S01	C0038	E091	P073	5	20	83.44	13.44
SA01681	6/04/2026	S07	C0149	E123	P036	4	15	2228.53	652.53
SA01682	6/06/2026	S02	C0078	E002	P061	2	5	399.46	99.46
SA01683	14/01/2026	S11	C0233	E098	P058	5	20	1544.92	-10.08
SA01684	30/06/2025	S09	C0144	E025	P026	3	15	1448.5	290.5
SA01685	21/05/2026	S06	C0025	E145	P047	2	10	721.96	239.96
SA01686	5/06/2026	S07	C0147	E083	P015	5	20	248.88	43.88
SA01687	2/07/2025	S03	C0022	E054	P001	4	10	805.86	229.86
SA01688	12/10/2025	S10	C0161	E026	P087	4	20	588.29	80.29
SA01689	19/06/2025	S02	C0148	E071	P021	3	10	457.33	181.33
SA01690	18/08/2025	S03	C0148	E067	P049	4	15	1552.1	200.1
SA01691	26/08/2025	S11	C0143	E037	P034	5	0	288.45	73.45
SA01692	5/06/2026	S03	C0015	E011	P046	1	5	507.69	188.69
SA01693	19/07/2025	S01	C0251	E007	P098	5	20	898.24	178.24
SA01694	16/10/2025	S10	C0219	E114	P089	3	5	1963.96	907.96
SA01695	10/04/2026	S05	C0057	E031	P012	5	5	1432.74	307.74
SA01696	21/05/2026	S05	C0045	E036	P050	4	15	1350.04	358.04
SA01697	29/12/2025	S02	C0114	E020	P051	3	0	904.38	199.38
SA01698	4/06/2026	S06	C0142	E117	P100	3	5	2687.52	1220.52
SA01699	19/11/2025	S01	C0222	E026	P015	5	0	311.1	106.1
SA01700	14/07/2025	S09	C0019	E003	P043	5	10	273.74	63.74
SA01701	21/01/2026	S04	C0101	E068	P085	2	5	744.29	280.29
SA01702	12/05/2026	S03	C0255	E073	P032	4	5	421.72	105.72
SA01703	1/04/2025	S09	C0110	E001	P037	2	5	1730.71	774.71
SA01704	18/05/2026	S09	C0107	E046	P004	4	0	372	120
SA01705	27/09/2025	S10	C0195	E150	P099	1	15	126.81	46.81
SA01706	11/05/2026	S09	C0093	E077	P077	2	10	863.3	335.3
SA01707	12/05/2026	S08	C0201	E092	P097	2	10	342.13	42.13
SA01708	30/10/2025	S02	C0113	E029	P087	5	15	781.32	146.32
SA01709	3/04/2026	S06	C0127	E109	P044	3	15	76.22	4.22
SA01710	21/04/2026	S06	C0059	E089	P008	1	5	37.81	4.81
SA01711	11/05/2026	S08	C0211	E061	P011	4	5	302.52	38.52
SA01712	2/10/2025	S09	C0111	E105	P011	1	10	71.65	5.65
SA01713	27/11/2025	S05	C0163	E106	P100	1	20	754.39	265.39
SA01714	12/03/2026	S07	C0134	E014	P083	4	15	1971.15	475.15
SA01715	13/08/2025	S06	C0024	E079	P056	3	15	961.86	376.86
SA01716	15/08/2025	S10	C0086	E138	P067	4	15	2090.56	150.56
SA01717	4/12/2025	S03	C0277	E006	P073	2	0	41.72	13.72
SA01718	3/04/2025	S06	C0181	E142	P096	1	15	600.41	162.41
SA01719	16/06/2026	S04	C0186	E138	P099	1	0	149.19	69.19
SA01720	10/02/2026	S04	C0149	E042	P029	2	5	380.32	172.32
SA01721	28/02/2026	S04	C0128	E004	P081	3	10	319.49	55.49
SA01722	24/06/2026	S02	C0257	E102	P011	1	0	79.61	13.61
SA01723	10/06/2025	S05	C0155	E007	P079	4	0	1346	638
SA01724	4/02/2025	S05	C0064	E097	P056	2	5	716.68	326.68
SA01725	4/10/2025	S02	C0040	E019	P029	4	5	760.65	344.65
SA01726	21/01/2025	S01	C0278	E039	P053	5	15	486.67	21.67
SA01727	5/02/2026	S04	C0160	E083	P003	1	20	158.1	14.1
SA01728	24/01/2025	S05	C0141	E118	P098	4	20	718.59	142.59
SA01729	28/09/2025	S11	C0242	E097	P046	2	0	1068.82	430.82
SA01730	6/04/2025	S04	C0209	E144	P087	3	15	468.79	87.79
SA01731	19/10/2025	S09	C0260	E063	P075	3	15	362.79	53.79
SA01732	24/05/2026	S07	C0191	E140	P058	4	0	1544.92	300.92
SA01733	18/08/2025	S10	C0013	E102	P028	1	15	361.09	32.09
SA01734	14/01/2026	S08	C0056	E080	P048	2	15	970.34	44.34
SA01735	27/03/2025	S02	C0087	E054	P077	3	5	1366.89	574.89
SA01736	13/09/2025	S02	C0073	E104	P040	4	20	407.2	79.2
SA01737	20/06/2026	S10	C0120	E016	P029	5	15	850.72	330.72
SA01738	26/02/2026	S05	C0173	E039	P089	4	10	2480.8	1072.8
SA01739	21/02/2026	S01	C0138	E054	P071	1	10	688.65	216.65
SA01740	27/05/2026	S06	C0121	E083	P090	5	15	1859.59	654.59
SA01741	11/06/2026	S09	C0042	E027	P091	4	15	1444.86	396.86
SA01742	20/01/2026	S03	C0007	E042	P040	4	0	509	181
SA01743	20/06/2025	S04	C0225	E030	P088	5	0	4362	2027
SA01744	23/05/2026	S03	C0269	E125	P027	1	15	457.14	54.14
SA01745	5/03/2026	S07	C0005	E076	P071	2	20	1224.27	280.27
SA01746	29/10/2025	S11	C0139	E134	P054	1	15	387.9	158.9
SA01747	16/01/2026	S10	C0085	E037	P086	3	20	1519.22	301.22
SA01748	29/07/2025	S10	C0191	E133	P061	3	20	504.58	54.58
SA01749	29/04/2026	S08	C0108	E085	P095	5	10	2523.87	1083.87
SA01750	21/06/2026	S08	C0006	E082	P098	2	5	426.66	138.66
SA01751	3/06/2025	S08	C0035	E002	P094	4	5	2004.99	672.99
SA01752	24/07/2025	S02	C0276	E118	P012	3	5	859.65	184.65
SA01753	4/03/2025	S10	C0240	E041	P056	3	0	1131.6	546.6
SA01754	20/08/2025	S06	C0008	E050	P087	1	10	165.46	38.46
SA01755	13/03/2026	S10	C0157	E095	P043	3	10	164.24	38.24
SA01756	18/09/2025	S09	C0278	E052	P076	5	15	450.46	30.46
SA01757	6/06/2025	S02	C0111	E072	P066	1	20	213.72	8.72
SA01758	15/04/2025	S03	C0268	E099	P074	2	10	1211.99	229.99
SA01759	11/10/2025	S10	C0243	E054	P002	3	20	1023.53	264.53
SA01760	26/08/2025	S04	C0047	E038	P076	2	0	211.98	43.98
SA01761	2/05/2026	S01	C0166	E020	P059	2	5	936.98	264.98
SA01762	8/06/2026	S08	C0218	E121	P043	1	5	57.79	15.79
SA01763	28/05/2026	S02	C0124	E144	P036	3	10	1769.72	587.72
SA01764	30/01/2026	S08	C0182	E080	P097	4	15	646.24	46.24
SA01765	22/03/2025	S10	C0110	E043	P068	5	10	1520.14	535.14
SA01766	24/03/2026	S09	C0227	E126	P066	3	5	761.38	146.38
SA01767	22/03/2026	S11	C0179	E046	P018	3	0	1384.44	487.44
SA01768	23/04/2026	S11	C0178	E109	P033	1	10	372.49	59.49
SA01769	15/07/2025	S07	C0192	E046	P088	2	20	1395.84	461.84
SA01770	29/03/2026	S06	C0270	E050	P059	1	5	468.49	132.49
SA01771	14/11/2025	S06	C0049	E095	P033	1	20	331.1	18.1
SA01772	14/01/2025	S10	C0140	E009	P098	3	20	538.94	106.94
SA01773	12/02/2026	S01	C0130	E071	P046	3	15	1362.75	405.75
SA01774	1/02/2025	S08	C0233	E126	P067	1	20	491.9	6.9
SA01775	17/04/2025	S01	C0190	E008	P030	2	15	557.38	189.38
SA01776	1/07/2025	S03	C0043	E108	P086	5	5	3006.8	976.8
SA01777	31/03/2026	S11	C0032	E081	P019	1	0	630.06	262.06
SA01778	12/10/2025	S04	C0009	E086	P070	1	20	671.88	242.88
SA01779	11/01/2026	S09	C0008	E104	P087	3	5	523.94	142.94
SA01780	8/03/2025	S04	C0257	E038	P065	4	0	3449.68	1449.68
SA01781	26/06/2025	S08	C0023	E071	P043	3	0	182.49	56.49
SA01782	2/06/2026	S07	C0089	E001	P039	5	5	4197.2	1962.2
SA01783	26/12/2025	S02	C0175	E120	P043	3	10	164.24	38.24
SA01784	20/04/2026	S02	C0060	E024	P011	5	0	398.05	68.05
SA01785	10/07/2025	S06	C0011	E044	P036	2	0	1310.9	522.9
SA01786	19/01/2026	S08	C0042	E064	P068	1	5	320.92	123.92
SA01787	16/05/2025	S05	C0028	E098	P052	3	5	1336.54	226.54
SA01788	13/10/2025	S03	C0162	E106	P053	3	5	326.35	47.35
SA01789	7/10/2025	S04	C0091	E076	P047	2	5	762.07	280.07
SA01790	28/09/2025	S02	C0251	E091	P011	3	15	203.01	5.01
SA01791	24/12/2025	S11	C0268	E116	P086	5	10	2848.54	818.54
SA01792	30/01/2026	S03	C0276	E146	P083	2	0	1159.5	411.5
SA01793	22/12/2025	S11	C0148	E054	P027	2	15	914.28	108.28
